Food_Code,Raw_Data
E008,Bael fruit (Aegle marmelos) 1 10.26 21.36
E009,1 0.72 0.61 0.41 10.70
E010,2 0.56 0.61 0.52 18.60
E011,"Banana, ripe, red (Musa x paradisiaca) 1 0.63 0.56 0.64 11.10"
E012,6 0.62±0.17 0.53±0.15 0.53±0.08 14.41±1.64
E013,Black berry (Rubus sp.) 5 0.56±0.05 1.44±0.35 3.11±0.43 165±6.8
E014,"Cherries, red (Prunus cerasus) 4 0.07±0.01 2.61±0.20 126±2.1"
E015,"Currants, black (Ribes nigrum) 1"
E016,Custard apple (Annona squamosa) 1
E017,6 0.51±0.31 0.59±0.22 1.55±0.03 2.90±0.53 0.25±0.03
E018,2 1.36 1.27 1.57 0.03
E019,"Dates, processed (Phoenix dactylifera) 2 0.22 0.63 0.16 2.38 0.22"
E020,Fig (Ficus carica) 6
E021,Gooseberry (Emblica officinalis) 5 1.34±0.18 0.47±0.10 93.12±4.37 0.66±0.07 0.20±0.01
E022,4 0.54±0.18 0.43±0.28 2.63±0.44 0.10±0.01
E023,5 1.61±0.83 2.15±0.85 2.71±0.20 0.25±0.09
E024,"Grapes, seeded, round, red (Vitis vinifera) 5 2.84±0.00 2.63±0.00 2.96±0.00 0.37±0.00"
E025,5 0.63±0.00 0.84±0.00 2.57±0.00 0.14±0.00
E026,5 0.85±0.01 1.81±0.09 3.15±0.01 0.22±0.10
E027,5 0.60±0.00 0.87±0.00 2.78±0.00 0.12±0.00
E028,"Guava, white flesh (Psidium guajava) 5 2.51±0.36"
E029,"Guava, pink flesh (Psidium guajava) 5 5.42±0.49"
E030,"Jack fruit, ripe (Artocarpus heterophyllus) 5 2.90±0.28 1.54±0.36"
E031,"Jambu fruit, ripe (Syzygium samarangense) 2 0.06 0.39 0.02"
E032,Karonda fruit (Carissa carandas) 1 0.03 0.12 0.16
E033,"Lemon, juice (Citrus limon) 6 1.61±0.22 3.04±0.58"
E034,"Lime, sweet, pulp (Citrus limetta) 6"
E015,"Currants, black (Ribes nigrum) 1 0.02 3.12 4.65"
E016,Custard apple (Annona squamosa) 1
E017,6 0.64±0.21 1.18±0.87 0.02±0.01
E018,2 0.29 0.13 0.03
E019,"Dates, processed (Phoenix dactylifera) 2 1.57"
E020,Fig (Ficus carica) 6 0.04±0.00 0.01±0.00 0.01±0.00
E021,Gooseberry (Emblica officinalis) 5 0.56±0.04 0.30±0.09 0.23±0.04 0.84±0.04 1.26±0.05 1.37±0.03 7.81±0.82
E022,4 0.63±0.08 0.95±0.08 0.15±0.03 0.70±0.06 0.11±0.01
E023,5 0.56±0.28 2.46±1.07 0.13±0.07 0.70±0.03 0.10±0.01
E024,"Grapes, seeded, round, red (Vitis vinifera) 5 0.52±0.00 2.78±0.00 0.34±0.00 0.71±0.00 0.09±0.00"
E025,5 0.62±0.00 2.85±0.00 0.16±0.00 0.72±0.00 0.12±0.00
E026,5 0.65±0.03 1.63±0.06 0.09±0.10 0.68±0.01 0.08±0.01
E027,5 0.75±0.00 2.14±0.00 0.15±0.00 0.68±0.00 0.10±0.00
E028,"Guava, white flesh (Psidium guajava) 5 3.61±0.30 1.44±0.10"
E029,"Guava, pink flesh (Psidium guajava) 5 4.67±0.31 1.99±0.50"
E030,"Jack fruit, ripe (Artocarpus heterophyllus) 5 2.48±0.42 1.23±0.45"
E031,"Jambu fruit, ripe (Syzygium samarangense) 2 0.13"
E032,Karonda fruit (Carissa carandas) 1 1.21 1.16
E033,"Lemon, juice (Citrus limon) 6 1.59±0.11 0.07±0.01"
E034,"Lime, sweet, pulp (Citrus limetta) 6 1.48±0.51 0.02±0.01 0.08±0.01"
E015,"Currants, black (Ribes nigrum) 1 0.08 0.08 0.47"
E016,Custard apple (Annona squamosa) 1 5.63
E017,6
E018,2
E019,"Dates, processed (Phoenix dactylifera) 2"
E020,Fig (Ficus carica) 6 0.03±0.00
E021,Gooseberry (Emblica officinalis) 5
E022,4 0.38±0.11 0.04±0.01 0.02±0.01 7.83±0.45
E023,5 0.52±0.24 0.03±0.01 0.02±0.01 0.46±0.29
E024,"Grapes, seeded, round, red (Vitis vinifera) 5 0.57±0.00 0.06±0.00 0.03±0.00 2.68±0.00"
E025,5 0.67±0.00 0.07±0.00 0.02±0.00 5.02±0.00
E026,5 0.31±0.29 0.09±0.01 0.04±0.01 0.27±0.02
E027,5 0.62±0.00 0.05±0.00 0.03±0.00 8.31±0.00
E028,"Guava, white flesh (Psidium guajava) 5 4.57±0.55"
E029,"Guava, pink flesh (Psidium guajava) 5 7.10±0.62"
E030,"Jack fruit, ripe (Artocarpus heterophyllus) 5"
E031,"Jambu fruit, ripe (Syzygium samarangense) 2"
E032,Karonda fruit (Carissa carandas) 1 0.46 0.99 0.12
E033,"Lemon, juice (Citrus limon) 6 0.15±0.02 2.64±0.27 0.51±0.34 17.33±0.44"
E034,"Lime, sweet, pulp (Citrus limetta) 6 22.17±21.06 1.64±0.17 13.45±0.56"
E015,"Currants, black (Ribes nigrum) 1 0.48 0.70 68.29"
E016,Custard apple (Annona squamosa) 1 0.58 13.91
E017,6 5.19±0.56 102±7.1
E018,2 6.06 263
E019,"Dates, processed (Phoenix dactylifera) 2 2.24 16.91"
E020,Fig (Ficus carica) 6 0.01±0.00 25.16±0.00
E021,Gooseberry (Emblica officinalis) 5 1031±3.8
E022,4 0.03±0.01 3.01±0.16 11.04±1.47 0.05±0.01 144±10.0
E023,5 0.03±0.01 2.10±1.21 2.93±1.88 0.03±0.01 29.60±13.81
E024,"Grapes, seeded, round, red (Vitis vinifera) 5 0.06±0.00 0.98±0.00 7.93±0.00 0.06±0.00 14.61±0.00"
E025,5 0.05±0.00 2.94±0.00 11.01±0.00 0.08±0.00 125±0.0
E026,5 0.03±0.00 2.70±0.02 3.38±2.62 0.09±0.01 33.91±2.41
E027,5 0.02±0.00 2.80±0.00 11.87±0.00 0.07±0.00 122±0.0
E028,"Guava, white flesh (Psidium guajava) 5 0.53±0.08 96.93±3.85"
E029,"Guava, pink flesh (Psidium guajava) 5 1.51±0.10 321±4.8"
E030,"Jack fruit, ripe (Artocarpus heterophyllus) 5 53.74±1.44"
E031,"Jambu fruit, ripe (Syzygium samarangense) 2 68.47"
E032,Karonda fruit (Carissa carandas) 1 0.03 0.11 0.19 10.65
E033,"Lemon, juice (Citrus limon) 6 24.24±3.09"
E034,"Lime, sweet, pulp (Citrus limetta) 6 117±12.0"
E035,Litchi (Litchi chinensis) 4 2.26±0.85 0.70±0.30 2.12±0.41
E036,6 0.43±0.12 0.74±0.19 0.64±0.13
E037,"Mango, ripe, gulabkhas (Mangifera indica) 2 0.56 0.67 0.93"
E038,"Mango, ripe, himsagar (Mangifera indica) 3 1.29±0.67 0.85±0.08 1.43±0.55"
E039,"Mango, ripe, kesar (Mangifera indica) 4 0.56±0.20 0.81±0.21 1.01±0.53"
E040,"Mango, ripe, neelam (Mangifera indica) 2 0.41 1.02 0.74"
E041,"Mango, ripe, paheri (Mangifera indica) 2 1.22 0.93 1.11"
E042,"Mango, ripe, totapari (Mangifera indica) 1 0.93 0.74 0.81"
E043,Mangosteen (Garcinia mangostana) 1
E044,Manila tamarind (Pithecellobium dulce) 1
E045,5 0.04±0.01
E046,6 0.02±0.01
E047,"Orange, pulp (Citrus aurantium) 6"
E048,"Palm fruit, tender (Borassus flabellifer) 1 0.03 0.09 0.12"
E049,"Papaya, ripe (Carica papaya) 6"
E050,Peach (Prunus communis) 1 0.03
E051,Pear (Pyrus sp.) 6 0.05±0.01 0.39±0.05
E052,Phalsa (Grewia asiatica) 2 0.53 0.60
E053,Pineapple (Ananas comosus) 6 0.62±0.06 0.90±0.04
E054,Plum (Prunus domestica) 3
E055,6 0.09±0.02
E035,Litchi (Litchi chinensis) 4 1.47±0.17 0.55±0.33 2.72±0.43 1.38±0.12
E036,6 1.79±0.52 1.42±0.41 0.99±0.75 2.17±0.56
E037,"Mango, ripe, gulabkhas (Mangifera indica) 2 1.41 1.33 2.12 1.64"
E038,"Mango, ripe, himsagar (Mangifera indica) 3 1.95±0.64 1.43±0.36 1.16±0.43 2.76±0.25"
E039,"Mango, ripe, kesar (Mangifera indica) 4 1.66±0.35 0.96±0.63 0.94±0.54 2.61±0.32"
E040,"Mango, ripe, neelam (Mangifera indica) 2 1.35 1.84 3.14 1.84"
E041,"Mango, ripe, paheri (Mangifera indica) 2 1.71 1.65 1.68 2.06"
E042,"Mango, ripe, totapari (Mangifera indica) 1 1.39 1.78 1.52 1.84"
E043,Mangosteen (Garcinia mangostana) 1
E044,Manila tamarind (Pithecellobium dulce) 1
E045,5 0.05±0.01 0.03±0.01 0.49±0.03
E046,6 0.07±0.01 0.05±0.01 0.47±0.02
E047,"Orange, pulp (Citrus aurantium) 6 0.42±0.02 0.19±0.01 0.06±0.02 0.14±0.02 1.07±0.04"
E048,"Palm fruit, tender (Borassus flabellifer) 1 1.12"
E049,"Papaya, ripe (Carica papaya) 6 2.02±0.53 1.65±0.14 0.06±0.02 0.11±0.02 0.03±0.02"
E050,Peach (Prunus communis) 1
E051,Pear (Pyrus sp.) 6 1.27±0.02 1.56±0.25 0.99±0.09
E052,Phalsa (Grewia asiatica) 2 1.28 0.47
E053,Pineapple (Ananas comosus) 6 0.74±0.05 0.09±0.02
E054,Plum (Prunus domestica) 3 5.58±0.44
E055,6 1.60±0.23 2.52±0.42
E035,Litchi (Litchi chinensis) 4 1.40±0.35 0.53±0.10
E036,6 0.92±0.50
E037,"Mango, ripe, gulabkhas (Mangifera indica) 2 0.38"
E038,"Mango, ripe, himsagar (Mangifera indica) 3 0.85±0.15"
E039,"Mango, ripe, kesar (Mangifera indica) 4 0.76±0.07"
E040,"Mango, ripe, neelam (Mangifera indica) 2 0.81"
E041,"Mango, ripe, paheri (Mangifera indica) 2 0.79"
E042,"Mango, ripe, totapari (Mangifera indica) 1 1.02"
E043,Mangosteen (Garcinia mangostana) 1
E044,Manila tamarind (Pithecellobium dulce) 1
E045,5
E046,6
E047,"Orange, pulp (Citrus aurantium) 6 37.19±5.42 12.73±1.22 24.13±2.65"
E048,"Palm fruit, tender (Borassus flabellifer) 1 0.12"
E049,"Papaya, ripe (Carica papaya) 6"
E050,Peach (Prunus communis) 1 5.64
E051,Pear (Pyrus sp.) 6 0.08±0.01 1.09±0.36
E052,Phalsa (Grewia asiatica) 2
E053,Pineapple (Ananas comosus) 6
E054,Plum (Prunus domestica) 3 2.16±0.07
E055,6 1.44±0.14 0.09±0.02
E035,Litchi (Litchi chinensis) 4 124±7.2
E036,6 1.55±0.38 18.39±3.44
E037,"Mango, ripe, gulabkhas (Mangifera indica) 2 1.54 22.38"
E038,"Mango, ripe, himsagar (Mangifera indica) 3 1.64±0.08 15.45±0.72"
E039,"Mango, ripe, kesar (Mangifera indica) 4 1.82±0.35 14.74±0.44"
E040,"Mango, ripe, neelam (Mangifera indica) 2 1.45 16.92"
E041,"Mango, ripe, paheri (Mangifera indica) 2 1.54 18.52"
E042,"Mango, ripe, totapari (Mangifera indica) 1 1.89 23.87"
E043,Mangosteen (Garcinia mangostana) 1
E044,Manila tamarind (Pithecellobium dulce) 1 10.35
E045,5 4.95±1.22
E046,6 5.33±0.67
E047,"Orange, pulp (Citrus aurantium) 6 54.73±9.78"
E048,"Palm fruit, tender (Borassus flabellifer) 1 0.21 0.06 0.15 28.36"
E049,"Papaya, ripe (Carica papaya) 6 17.88±1.20"
E050,Peach (Prunus communis) 1 2.33 279
E051,Pear (Pyrus sp.) 6 0.04±0.01 10.50±1.95
E052,Phalsa (Grewia asiatica) 2 57.25
E053,Pineapple (Ananas comosus) 6 1.43±0.16 22.69±1.07
E054,Plum (Prunus domestica) 3 4.58±0.44 28.36±0.00
E055,6 0.10±0.03 0.22±0.08 0.44±0.05 0.31±0.12 67.10±3.36
E056,Pummelo (Citrus maxima) 3
E057,"Raisins, dried, black (Vitis vinifera) 6 0.55±0.04 0.71±0.06"
E058,"Raisins, dried, golden (Vitis vinifera) 6 1.66±0.13 0.48±0.13"
E059,Rambutan (Nephelium lappaceum) 1 0.06 0.12 1.21 1.32
E060,Sapota (Achras sapota) 6 1.51±0.48 0.61±0.07
E061,Soursop (Annona muricata) 1 0.55 0.12
E062,Star fruit (Averrhoa carambola) 1 0.49
E063,Strawberry (Fragaria x ananassa) 6 0.22±0.03 0.20±0.08
E064,"Tamarind, pulp (Tamarindus indica) 6"
E065,6 0.34±0.10 1.77±0.13 0.38±0.10
E066,6 0.34±0.11 1.53±0.14 0.33±0.07
E067,Wood Apple (Limonia acidissima) 3 0.02±0.01 1.11±0.14
E068,Zizyphus(Zizyphus jujube) 1 0.04
F001,Beet root (Beta vulgaris) 6 0.29±0.03 0.05±0.02 0.14±0.02
F002,"Carrot, orange (Daucus carota) 6 0.73±0.12"
F003,"Carrot, red (Daucus carota) 4 0.89±0.11"
F004,Colocasia (Colocasia esculenta) 6 0.52±0.21 1.61±0.25 2.63±0.34
F005,Lotus root (Nelumbium nelumbo) 3 0.03±0.01 0.37±0.01
F006,6 2.40±0.38
E056,Pummelo (Citrus maxima) 3 15.68±0.00 0.82±0.00
E057,"Raisins, dried, black (Vitis vinifera) 6 7.10±1.09 6.20±0.76"
E058,"Raisins, dried, golden (Vitis vinifera) 6 20.98±2.24 5.69±0.97"
E059,Rambutan (Nephelium lappaceum) 1 0.56 0.12
E060,Sapota (Achras sapota) 6
E061,Soursop (Annona muricata) 1 0.16 0.66
E062,Star fruit (Averrhoa carambola) 1 0.32 0.16
E063,Strawberry (Fragaria x ananassa) 6
E064,"Tamarind, pulp (Tamarindus indica) 6 3.13±0.45 2.59±0.77"
E065,6 0.58±0.14 0.53±0.14 0.58±0.08 0.27±0.02
E066,6 0.51±0.12 0.57±0.22 0.70±0.20 0.28±0.03
E067,Wood Apple (Limonia acidissima) 3 14.71±4.19 0.32±0.04
E068,Zizyphus(Zizyphus jujube) 1 0.14 0.11 1.84 0.48
F001,Beet root (Beta vulgaris) 6 0.38±0.08 0.34±0.08 0.15±0.05
F002,"Carrot, orange (Daucus carota) 6 2.66±0.41 5.35±0.58 2.66±0.25 1.49±0.22 0.54±0.09"
F003,"Carrot, red (Daucus carota) 4 4.57±0.45 5.89±0.03 3.64±0.69 1.67±0.05 0.63±0.00"
F004,Colocasia (Colocasia esculenta) 6 2.01±0.61 1.55±0.15
F005,Lotus root (Nelumbium nelumbo) 3 0.37±0.04
F006,6 2.98±0.32 2.99±0.29 0.11±0.02 0.15±0.02 6.87±0.71
E056,Pummelo (Citrus maxima) 3 8.26±0.00 2.54±0.00
E057,"Raisins, dried, black (Vitis vinifera) 6 1.29±0.10 0.05±0.01 0.06±0.01 2.34±0.07"
E058,"Raisins, dried, golden (Vitis vinifera) 6 1.43±0.21 0.03±0.01 0.05±0.01 1.46±0.17"
E059,Rambutan (Nephelium lappaceum) 1 0.16 0.21 0.06
E060,Sapota (Achras sapota) 6
E061,Soursop (Annona muricata) 1
E062,Star fruit (Averrhoa carambola) 1 0.63
E063,Strawberry (Fragaria x ananassa) 6 0.36±0.03
E064,"Tamarind, pulp (Tamarindus indica) 6 7.88±0.97"
E065,6
E066,6
E067,Wood Apple (Limonia acidissima) 3
E068,Zizyphus(Zizyphus jujube) 1 0.31
F001,Beet root (Beta vulgaris) 6
F002,"Carrot, orange (Daucus carota) 6"
F003,"Carrot, red (Daucus carota) 4"
F004,Colocasia (Colocasia esculenta) 6
F005,Lotus root (Nelumbium nelumbo) 3
F006,6 2.66±0.43
E056,Pummelo (Citrus maxima) 3 25.35±0.00
E057,"Raisins, dried, black (Vitis vinifera) 6 1.44±0.33 286±2.8"
E058,"Raisins, dried, golden (Vitis vinifera) 6 4.10±0.55 170±5.1"
E059,Rambutan (Nephelium lappaceum) 1 1.21 11.21
E060,Sapota (Achras sapota) 6 1.40±0.10 17.27±0.97
E061,Soursop (Annona muricata) 1 1.01 0.16 0.21 16.54
E062,Star fruit (Averrhoa carambola) 1 1.21 0.99 21.69
E063,Strawberry (Fragaria x ananassa) 6 0.05±0.02 6.42±0.15 0.03±0.01 135±17.1
E064,"Tamarind, pulp (Tamarindus indica) 6 4.00±0.68 183±3.2"
E065,6 5.89±0.40
E066,6 5.78±0.33
E067,Wood Apple (Limonia acidissima) 3 411±5.4
E068,Zizyphus (Zizyphus jujube) 1 2.89 131
F001,Beet root (Beta vulgaris) 6 57.56±1.74
F002,"Carrot, orange (Daucus carota) 6 49.44±2.56"
F003,"Carrot, red (Daucus carota) 4 50.69±0.37"
F004,Colocasia (Colocasia esculenta) 6 59.20±1.25
F005,Lotus root (Nelumbium nelumbo) 3
F006,6 24.61±1.89
F007,1 4.12
F008,"Potato, red skin (Solanum tuberosum) 1 4.18"
F009,3 0.05±0.01 4.27±1.30 2.17±0.85
F010,6 0.03±0.01 4.39±0.60 2.46±0.33
F011,1 0.07 4.71 1.69
F012,2 0.06 4.26 2.01
F013,4 0.37±0.04 0.08±0.02
F014,"Sweet potato, pink skin (Ipomoea batatas) 3 0.52±0.10 0.09±0.01"
F015,Tapioca (Manihot esculenta) 3 0.04±0.02 0.32±0.01
F016,Water Chestnut (Eleocharis dulcis) 1
F017,6 0.06±0.01
F018,"Yam, ordinary (Amorphophallus sp.) 4 0.13±0.01"
F019,"Yam, wild (Dioscorea villosa) 2 0.13"
G001,"Chillies, green-1 (Capsicum annum) 5 0.07±0.03 0.65±0.16 3.20±0.66"
G002,"Chillies, green-2 (Capsicum annum) 3 0.08±0.01 0.09±0.01 2.46±1.02"
G003,"Chillies, green-3 (Capsicum annum) 5 0.10±0.02 0.23±0.11 3.10±1.16"
G004,"Chillies, green-4 (Capsicum annum) 3 0.09±0.02 0.15±0.09 2.59±0.41"
G005,"Chillies, green-5 (Capsicum annum) 2 0.08±0.03 0.49±0.07 3.84±0.95"
F007,1 3.74 2.97 0.12 0.22 6.47
F008,"Potato, red skin (Solanum tuberosum) 1 2.63 2.18 0.15 0.12 6.01"
F009,3 1.79±0.05 0.56±0.03
F010,6 1.74±0.43 0.59±0.07
F011,1 1.68 0.61
F012,2 1.46 0.52
F013,4 1.75±0.29 0.11±0.02 1.36±0.13 0.02±0.01 0.03±0.01 0.01±0.01
F014,"Sweet potato, pink skin (Ipomoea batatas) 3 2.51±0.53 0.14±0.02 1.79±0.57 0.05±0.01 0.04±0.02 0.04±0.01"
F015,Tapioca (Manihot esculenta) 3 0.32±0.17
F016,Water Chestnut (Eleocharis dulcis) 1
F017,6 0.26±0.06
F018,4 0.48±0.02
F019,"Yam, wild (Dioscorea villosa) 2 0.53"
G001,"Chillies, green-1 (Capsicum annum) 5 5.81±1.52 11.01±1.58"
G002,"Chillies, green-2 (Capsicum annum) 3 2.69±0.19 15.91±1.48"
G003,"Chillies, green-3 (Capsicum annum) 5 3.12±0.58 11.65±2.24"
G004,"Chillies, green-4 (Capsicum annum) 3 4.50±3.42 5.11±1.62"
G005,"Chillies, green-5 (Capsicum annum) 2 5.85±2.16 9.77±1.92"
F007,1 2.84
F008,"Potato, red skin (Solanum tuberosum) 1 2.84"
F009,3
F010,6
F011,1
F012,2
F013,4 0.03±0.01
F014,"Sweet potato, pink skin (Ipomoea batatas) 3 0.06±0.02"
F015,Tapioca (Manihot esculenta) 3
F016,Water Chestnut (Eleocharis dulcis) 1
F017,6
F018,4
F019,"Yam, wild (Dioscorea villosa) 2"
G001,"Chillies, green-1 (Capsicum annum) 5"
G002,"Chillies, green-2 (Capsicum annum) 3"
G003,"Chillies, green-3 (Capsicum annum) 5"
G004,"Chillies, green-4 (Capsicum annum) 3"
G005,"Chillies, green-5 (Capsicum annum) 2"
F007,1 27.36
F008,"Potato, red skin (Solanum tuberosum) 1 20.35"
F009,3 0.03±0.01 0.14±0.01 49.75±4.86
F010,6 0.03±0.01 0.12±0.02 46.74±3.58
F011,1 0.02 0.14 44.93
F012,2 0.04 0.16 46.39
F013,4 6.89±1.65
F014,"Sweet potato, pink skin (Ipomoea batatas) 3 11.74±0.97"
F015,Tapioca (Manihot esculenta) 3 11.43±1.22
F016,Water Chestnut (Eleocharis dulcis) 1
F017,6 56.27±5.08
F018,4 46.30±1.98
F019,"Yam, wild (Dioscorea villosa) 2 50.58"
G001,"Chillies, green-1 (Capsicum annum) 5 56.58±3.37"
G002,"Chillies, green-2 (Capsicum annum) 3 55.69±7.63"
G003,"Chillies, green-3 (Capsicum annum) 5 56.27±4.45"
G004,"Chillies, green-4 (Capsicum annum) 3 53.86±4.73"
G005,"Chillies, green-5 (Capsicum annum) 2 56.50±1.82"
G006,"Chillies, green-6 (Capsicum annum) 1 0.09 0.62 3.66"
G007,"Chillies, green-7 (Capsicum annum) 1 0.07 0.06 1.94"
G008,6 0.08±0.02 0.35±0.25 3.03±0.88
G009,Coriander leaves (Coriandrum sativum) 6 2.38±0.69 2.29±0.59 0.80±0.12
G010,Curry leaves (Murraya koenigii) 6 0.15±0.03
G011,"Garlic, big clove (Allium sativum) 6 2.13±0.87 5.88±1.32 6.88±0.30"
G012,"Garlic, small clove (Allium sativum) 3 2.49±0.44 5.97±0.75 6.74±0.53"
G013,1 2.14 5.98 6.89
G014,"Ginger, fresh (Zingiber officinale) 6 11.84±0.41"
G015,Mango ginger (Curcuma amada) 3 0.31±0.01 0.05±0.01
G016,Mint leaves (Mentha spicata ) 4 0.99±0.15 0.03±0.02 5.66±0.40
G017,"Onion, big (Allium cepa) 6 2.91±0.49"
G018,"Onion, small (Allium cepa) 5 2.71±0.65"
G019,Asafoetida (Ferula assa-foetida) 6 0.52±0.31 0.23±0.07
G020,"Cardamom, green (Elettaria cardamomum) 6 2.73±0.47 1.40±0.25 1.46±0.25"
G021,"Cardamom, black (Elettaria cardamomum) 4 2.78±0.19 1.80±0.12 3.57±0.32"
G022,"Chillies, red (Capsicum annum) 6 0.28±0.03 0.34±0.12 0.72±0.14"
G023,Cloves (Syzygium aromaticum) 6 0.70±0.09 23.77±2.98 7.42±0.75
G024,Coriander seeds (Coriandrum sativum) 6 0.04±0.02 0.10±0.03
G025,Cumin seeds (Cuminum cyminum) 6 0.03±0.02 0.42±0.20
G006,"Chillies, green-6 (Capsicum annum) 1 5.82 4.34"
G007,"Chillies, green-7 (Capsicum annum) 1 2.34 16.34"
G008,6 4.37±1.98 10.27±4.19
G009,Coriander leaves (Coriandrum sativum) 6 0.53±0.26 0.95±0.39 7.74±0.81 2.55±0.36
G010,Curry leaves (Murraya koenigii) 6 0.18±0.03 0.24±0.02
G011,"Garlic, big clove (Allium sativum) 6 0.03±0.02 0.52±0.19 2.05±0.58"
G012,"Garlic, small clove (Allium sativum) 3 0.04±0.02 0.61±0.25 1.81±0.57"
G013,1 0.05 0.71 1.04
G014,"Ginger, fresh (Zingiber officinale) 6 0.27±0.05 4.81±0.11 32.23±1.84"
G015,Mango ginger (Curcuma amada) 3 0.45±0.06 0.05±0.01
G016,Mint leaves (Mentha spicata ) 4 0.09±0.01 4.64±0.46 0.43±0.07 1.49±0.07
G017,"Onion, big (Allium cepa) 6 0.19±0.05 0.08±0.02 0.05±0.02 0.04±0.02 0.68±0.24 1.62±0.16 2.79±0.21 0.36±0.06"
G018,"Onion, small (Allium cepa) 5 0.18±0.02 0.04±0.01 0.04±0.01 0.01±0.01 0.62±0.23 5.78±0.46 1.61±0.11 0.18±0.08"
G019,Asafoetida (Ferula assa-foetida) 6 36.33±2.34 0.14±0.02
G020,"Cardamom, green (Elettaria cardamomum) 6 3.96±0.62 1.78±0.57"
G021,"Cardamom, black (Elettaria cardamomum) 4 4.86±0.15 2.35±0.27"
G022,"Chillies, red (Capsicum annum) 6 14.08±1.73 30.49±1.92"
G023,Cloves (Syzygium aromaticum) 6 15.82±0.97 13.35±0.74
G024,Coriander seeds (Coriandrum sativum) 6 2.91±0.20 0.13±0.02 0.47±0.16 6.39±1.11
G025,Cumin seeds (Cuminum cyminum) 6 5.88±0.55 0.41±0.07 35.68±3.05 0.15±0.02 3.78±0.34 13.74±2.21
G006,"Chillies, green-6 (Capsicum annum) 1"
G007,"Chillies, green-7 (Capsicum annum) 1"
G008,6
G009,Coriander leaves (Coriandrum sativum) 6
G010,Curry leaves (Murraya koenigii) 6 1.55±0.27
G011,"Garlic, big clove (Allium sativum) 6 1.83±0.51 0.04±0.01 0.04±0.01"
G012,"Garlic, small clove (Allium sativum) 3 1.61±0.12 0.01±0.01 0.02±0.02"
G013,1 1.87 0.03 0.04
G014,"Ginger, fresh (Zingiber officinale) 6"
G015,Mango ginger (Curcuma amada) 3
G016,Mint leaves (Mentha spicata ) 4
G017,"Onion, big (Allium cepa) 6 7.24±0.73 0.08±0.01"
G018,"Onion, small (Allium cepa) 5 5.73±0.46 0.03±0.01"
G019,Asafoetida (Ferula assa-foetida) 6
G020,"Cardamom, green (Elettaria cardamomum) 6 1.52±0.19 0.88±0.05"
G021,"Cardamom, black (Elettaria cardamomum) 4 1.92±0.07 2.50±0.25"
G022,"Chillies, red (Capsicum annum) 6"
G023,Cloves (Syzygium aromaticum) 6
G024,Coriander seeds (Coriandrum sativum) 6
G025,Cumin seeds (Cuminum cyminum) 6
G006,"Chillies, green-6 (Capsicum annum) 1 54.38"
G007,"Chillies, green-7 (Capsicum annum) 1 53.20"
G008,6 55.66±4.56
G009,Coriander leaves (Coriandrum sativum) 6 60.28±3.95
G010,Curry leaves (Murraya koenigii) 6 153±1.2
G011,"Garlic, big clove (Allium sativum) 6 95.26±4.55"
G012,"Garlic, small clove (Allium sativum) 3 96.42±7.01"
G013,1 99.22
G014,"Ginger, fresh (Zingiber officinale) 6 225±8.1"
G015,Mango ginger (Curcuma amada) 3 23.61±1.60
G016,Mint leaves (Mentha spicata ) 4 79.99±9.66
G017,"Onion, big (Allium cepa) 6 35.12±3.56"
G018,"Onion, small (Allium cepa) 5 18.91±3.97"
G019,Asafoetida (Ferula assa-foetida) 6 0.56±0.09 45.23±2.90
G020,"Cardamom, green (Elettaria cardamomum) 6 0.79±0.03 117±1.7"
G021,"Cardamom, black (Elettaria cardamomum) 4 1.72±0.26 134±6.9"
G022,"Chillies, red (Capsicum annum) 6 211±5.7"
G023,Cloves (Syzygium aromaticum) 6 2.03±0.53 2546±4.8
G024,Coriander seeds (Coriandrum sativum) 6 79.69±2.44
G025,Cumin seeds (Cuminum cyminum) 6 165±4.4
G026,6 0.05±0.02
G027,Mace (Myristica fragrans) 6 0.11±0.02 0.65±0.06 1.52±0.27 1.52±0.27 0.85±0.10
G028,Nutmeg (Myristica fragrans) 6 0.05±0.01 0.35±0.16 0.07±0.01 16.04±0.82
G029,Omum (Trachyspermum ammi) 6 2.02±0.74 0.05±0.01 0.07±0.02 1.91±0.69
G030,Pippali (Piper longum) 6 6.56±1.17
G031,"Pepper, black (Piper nigrum) 6 4.39±0.68 0.23±0.05"
G032,Poppy seeds (Papaver somniferum) 6 0.40±0.03 0.36±0.04 0.17±0.03
G033,Turmeric powder (Curcuma domestica) 6 1.62±0.57 0.02±0.01
H001,Almond (Prunus amygdalus) 6 0.43±0.14 0.36±0.02
H002,"Arecanut, dried, brown (Areca catechu) 6 0.86±0.05 0.04±0.01"
H003,"Arecanut, dried, red color (Areca catechu) 3 0.43±0.18 0.09±0.04"
H004,"Arecanut, fresh (Areca catechu) 2 1.04 0.05"
H005,Cashew nut (Anacardium occidentale) 6
H006,"Coconut, kernel, dry (Cocos nucifera) 6 1.80±0.24 0.77±0.15 0.43±0.06 0.04±0.01"
H007,"Coconut, kernel, fresh (Cocos nucifera) 6 0.31±0.04 0.18±0.04 0.26±0.06 0.02±0.01"
H008,"Garden cress, seeds (Lepidium sativum) 5 0.09±0.01 0.08±0.02"
H009,"Gingelly seeds, black (Sesamum indicum) 6 0.14±0.01 1.45±0.23"
H010,4 0.24±0.04 0.41±0.04
